time_hourly,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_coal-derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,total_load_actual,price_actual
2017-09-16 00:00:00,355,470,0,5121,2043,321,0,0,0,577,456,1063,0,6846,58,99,596,315,0,5555,25375,54.68
2017-09-16 01:00:00,354,404,0,5062,2030,323,0,0,0,635,454,904,0,6846,58,100,504,313,0,5126,24114,53.77
2017-09-16 02:00:00,355,395,0,4978,2012,317,0,0,0,914,451,805,0,6843,58,97,439,314,0,4758,23103,53.08
2017-09-16 03:00:00,353,405,0,4989,2132,312,0,0,0,890,449,794,0,6844,57,96,307,322,0,4361,22597,53.36
2017-09-16 04:00:00,351,408,0,5080,2010,322,0,0,0,870,452,652,0,6844,57,97,109,328,0,4003,22252,52.48
2017-09-16 05:00:00,353,414,0,5363,2027,314,0,0,0,866,463,764,0,6843,56,95,106,325,0,3481,22081,53.49
2017-09-16 06:00:00,353,416,0,5844,2060,312,0,0,0,834,463,884,0,6845,55,96,92,324,0,3135,22474,53.37
2017-09-16 07:00:00,352,428,0,5931,2353,304,0,0,0,611,505,1237,0,6843,55,96,76,323,0,2857,23401,53.2
2017-09-16 08:00:00,357,418,0,5805,2402,304,0,0,0,317,532,1377,0,6845,55,97,288,322,0,2530,24198,53.83
2017-09-16 09:00:00,361,436,0,5586,2767,304,0,0,0,0,567,2366,0,6846,55,95,1286,324,0,1866,26091,56.16
2017-09-16 10:00:00,362,437,0,5172,2858,298,0,0,0,0,567,2113,0,6844,55,94,3320,319,0,1833,27402,56.25
2017-09-16 11:00:00,357,431,0,5173,2739,300,0,0,0,0,564,2029,0,6843,55,97,4571,317,0,1974,28035,56.98
2017-09-16 12:00:00,360,421,0,5198,2675,299,0,0,0,0,543,1890,0,6842,56,94,4910,310,0,2023,28155,57.44
2017-09-16 13:00:00,338,421,0,5013,2655,300,0,0,0,0,538,1819,0,6837,55,97,5122,310,0,2233,28263,57.59
2017-09-16 14:00:00,335,433,0,4956,2584,297,0,0,0,172,539,1488,0,6831,55,98,5116,302,0,2638,27548,57.05
2017-09-16 15:00:00,334,418,0,4822,2258,298,0,0,0,667,538,1283,0,6826,54,99,4830,309,0,3279,26175,53.95
2017-09-16 16:00:00,336,418,0,4590,2066,297,0,0,0,796,515,1162,0,6824,54,96,4513,309,0,3801,25505,50.51
2017-09-16 17:00:00,336,416,0,4613,2170,296,0,0,0,858,499,1160,0,6822,54,95,4080,315,0,4129,25317,49.62
2017-09-16 18:00:00,336,412,0,4944,2327,298,0,0,0,751,484,904,0,6820,52,95,3466,316,0,4307,25186,51.62
2017-09-16 19:00:00,343,421,0,5467,2708,297,0,0,0,528,487,1157,0,6829,53,95,2118,317,0,3834,25513,54.88
2017-09-16 20:00:00,379,425,0,5621,2924,296,0,0,0,0,494,2536,0,6828,52,92,949,317,0,3037,27144,58.48
2017-09-16 21:00:00,379,435,0,5867,3105,298,0,0,0,0,495,3448,0,6829,53,97,688,312,0,2557,28314,61.7
2017-09-16 22:00:00,380,433,0,5664,3071,278,0,0,0,0,495,2345,0,6833,53,97,655,311,0,2312,26407,59.02
2017-09-16 23:00:00,381,425,0,5586,2964,269,0,0,0,0,485,1920,0,6837,52,94,646,317,0,2144,24808,58.17
2017-09-17 00:00:00,386,429,0,5494,2651,267,0,0,0,0,453,1565,0,6840,53,93,624,323,0,1902,23463,56.85
2017-09-17 01:00:00,393,433,0,5542,2619,267,0,0,0,209,450,1457,0,6843,53,89,510,320,0,1720,22225,55.55
2017-09-17 02:00:00,396,436,0,5317,2652,268,0,0,0,369,448,1236,0,6847,54,88,418,317,0,1623,21273,54.55
2017-09-17 03:00:00,397,437,0,5113,2581,269,0,0,0,383,447,1285,0,6849,55,89,270,326,0,1469,20777,55.59
2017-09-17 04:00:00,395,436,0,5299,2533,264,0,0,0,561,445,1136,0,6851,53,87,127,313,0,1525,20569,55.76
2017-09-17 05:00:00,399,435,0,5225,2637,269,0,0,0,731,449,1028,0,6852,53,89,106,308,0,1568,20421,55.77
2017-09-17 06:00:00,396,436,0,5533,2620,269,0,0,0,849,461,1090,0,6852,54,81,82,306,0,1555,20637,55.82
2017-09-17 07:00:00,393,437,0,5908,2592,271,0,0,0,847,479,801,0,6852,55,82,78,329,0,1696,20924,53.74
2017-09-17 08:00:00,398,434,0,5584,2388,263,0,0,0,846,500,836,0,6852,54,87,330,323,0,1766,20976,54.1
2017-09-17 09:00:00,397,435,0,5839,2384,256,0,0,0,675,511,1090,0,6853,55,94,1528,329,0,1414,22441,57.07
2017-09-17 10:00:00,395,438,0,5457,2332,265,0,0,0,363,516,1123,0,6852,53,96,3705,328,0,1143,23879,56.36
2017-09-17 11:00:00,394,427,0,5014,2340,269,0,0,0,27,519,1147,0,6851,52,95,4823,320,0,1264,24796,54.82
2017-09-17 12:00:00,395,421,0,4943,2669,266,0,0,0,2,530,1032,0,6848,52,94,5171,305,0,1528,25130,54.77
2017-09-17 13:00:00,400,410,0,5184,2604,262,0,0,0,87,522,978,0,6848,51,93,5200,317,0,1702,25532,57.28
2017-09-17 14:00:00,396,418,0,5122,2562,263,0,0,0,87,528,936,0,6847,51,93,5055,321,0,1953,25336,55.38
2017-09-17 15:00:00,396,429,0,4715,2148,267,0,0,0,334,513,782,0,6844,52,91,4862,320,0,2248,24186,52.77
2017-09-17 16:00:00,397,413,0,4902,2080,268,0,0,0,923,502,733,0,6842,51,93,4549,325,0,2603,23647,49.69
2017-09-17 17:00:00,397,426,0,4926,2205,257,0,0,0,850,492,693,0,6840,54,91,4102,331,0,2724,23489,48.82
2017-09-17 18:00:00,397,437,0,5276,2349,267,0,0,0,684,485,762,0,6838,54,89,3304,330,0,2677,23517,49.69
2017-09-17 19:00:00,402,430,0,5581,2633,268,0,0,0,403,485,1219,0,6838,54,89,1903,330,0,2516,24147,53.58
2017-09-17 20:00:00,401,426,0,5778,2901,266,0,0,0,57,512,2886,0,6837,55,90,1022,325,0,2344,26697,57.72
2017-09-17 21:00:00,403,436,0,5701,2906,273,0,0,0,0,536,3720,0,6837,55,89,851,328,0,2854,28187,61.36
2017-09-17 22:00:00,403,426,0,5564,2844,282,0,0,0,0,531,2372,0,6839,55,89,834,332,0,3343,26854,59.42
2017-09-17 23:00:00,403,422,0,5566,2651,283,0,0,0,0,511,1617,0,6840,55,89,788,333,0,3402,25109,57.01
2017-09-18 00:00:00,406,435,0,5178,2490,277,0,0,0,271,474,807,0,6841,55,86,740,332,0,3630,23453,50.03
2017-09-18 01:00:00,400,415,0,4942,2214,277,0,0,0,507,449,577,0,6842,56,86,604,330,0,3692,22398,48.21
2017-09-18 02:00:00,390,434,0,4916,2025,276,0,0,0,316,441,533,0,6845,57,88,478,329,0,3381,21722,46.25
2017-09-18 03:00:00,392,427,0,4891,1941,276,0,0,0,448,437,551,0,6844,56,88,384,328,0,3325,21476,46.08
2017-09-18 04:00:00,390,496,0,4980,1923,268,0,0,0,509,434,517,0,6845,55,89,346,329,0,3602,21503,45.37
2017-09-18 05:00:00,389,582,0,4805,2055,273,0,0,0,204,436,526,0,6846,55,87,297,333,0,3836,22187,46.39
2017-09-18 06:00:00,397,614,0,5207,2555,275,0,0,0,0,444,783,0,6846,55,87,291,326,0,4243,24540,49.5
2017-09-18 07:00:00,399,640,0,6495,3229,296,0,0,0,0,473,1987,0,6841,55,89,269,328,0,4296,28185,56.14
2017-09-18 08:00:00,403,650,0,6777,3527,328,0,0,0,0,492,3264,0,6837,54,93,441,330,0,4063,29610,59.44
2017-09-18 09:00:00,408,650,0,6794,3606,334,0,0,0,0,509,3651,0,6830,55,89,1449,331,0,3676,30581,59.87
2017-09-18 10:00:00,385,655,0,6588,3506,334,0,0,0,0,495,3044,0,6818,59,87,3461,328,0,3703,31023,59.17
2017-09-18 11:00:00,385,657,0,6670,3509,322,0,0,0,1,498,2448,0,6816,58,87,4667,328,0,3990,31491,59.62
2017-09-18 12:00:00,386,648,0,6429,3434,317,0,0,0,0,478,1728,0,6815,60,91,4946,322,0,4622,32011,58.86
2017-09-18 13:00:00,379,651,0,6293,3315,333,0,0,0,0,475,1405,0,6814,60,93,5099,323,0,4912,32156,58.84
2017-09-18 14:00:00,384,630,0,6106,3196,340,0,0,0,5,476,997,0,6811,59,93,5004,319,0,5467,31078,58.05
2017-09-18 15:00:00,377,600,0,6108,2987,341,0,0,0,396,461,840,0,6808,60,92,4791,317,0,6162,30417,53.48
2017-09-18 16:00:00,391,656,0,6173,2997,335,0,0,0,589,463,803,0,6803,59,90,4735,303,0,6699,30363,50.68
2017-09-18 17:00:00,403,658,0,6082,3008,331,0,0,0,510,448,780,0,6800,58,92,4305,316,0,6927,30425,52.68
2017-09-18 18:00:00,405,630,0,5965,3087,329,0,0,0,268,454,1020,0,6812,58,93,3474,311,0,6972,30082,56.69
2017-09-18 19:00:00,404,629,0,6536,3204,338,0,0,0,127,456,1796,0,6815,59,94,2006,310,0,6307,30084,60.04
2017-09-18 20:00:00,397,656,0,7056,3417,340,0,0,0,0,465,2971,0,6820,60,96,944,308,0,5218,31915,61.51
2017-09-18 21:00:00,400,658,0,6951,3447,350,0,0,0,0,477,3470,0,6821,60,96,646,309,0,4861,32154,63.3
2017-09-18 22:00:00,400,659,0,6235,3383,352,0,0,0,0,463,2284,0,6823,56,94,609,309,0,4476,29074,58.97
2017-09-18 23:00:00,399,654,0,6085,3234,351,0,0,0,0,450,1854,0,6823,56,94,540,309,0,3826,26599,57.86
2017-09-19 00:00:00,402,658,0,5486,3484,340,0,0,0,0,434,1842,0,6825,56,94,456,313,0,3390,25392,57.62
2017-09-19 01:00:00,403,648,0,5118,3544,333,0,0,0,0,431,1746,0,6829,56,92,348,295,0,3020,24210,57.33
2017-09-19 02:00:00,402,655,0,5125,3659,331,0,0,0,0,434,1551,0,6828,55,92,230,298,0,2756,23532,55.57
2017-09-19 03:00:00,402,655,0,5105,3590,330,0,0,0,0,426,1186,0,6831,54,93,196,305,0,2822,23222,55.86
2017-09-19 04:00:00,394,655,0,5252,3576,327,0,0,0,68,424,947,0,6831,54,93,154,308,0,2962,23097,55.83
2017-09-19 05:00:00,377,627,0,5150,3718,333,0,0,0,77,420,813,0,6831,55,90,124,297,0,3126,23462,55.39
2017-09-19 06:00:00,377,725,0,6198,3799,334,0,0,0,0,427,1382,0,6832,55,92,109,307,0,3164,25505,56.99
2017-09-19 07:00:00,374,892,0,7554,4015,339,0,0,0,0,444,2350,0,6825,58,89,73,306,0,3130,28740,56.5
2017-09-19 08:00:00,373,961,0,8241,4091,336,0,0,0,0,459,2952,0,6820,62,88,226,309,0,2955,30081,59.88
2017-09-19 09:00:00,375,962,0,8406,4163,332,0,0,0,0,485,2880,0,6818,62,89,1244,304,0,2845,30905,60.48
2017-09-19 10:00:00,381,975,0,8106,4182,343,0,0,0,0,490,2538,0,6817,63,86,3212,304,0,3033,31498,59.36
2017-09-19 11:00:00,389,953,0,7943,4159,342,0,0,0,0,488,1720,0,6815,62,87,4552,301,0,3261,31974,59.03
2017-09-19 12:00:00,404,939,0,8053,4092,336,0,0,0,3,488,1794,0,6813,60,90,4988,303,0,3319,32381,58.98
2017-09-19 13:00:00,401,922,0,7932,3976,329,0,0,0,0,474,1430,0,6810,60,93,5146,305,0,3476,32450,59.74
2017-09-19 14:00:00,396,894,0,7393,3801,330,0,0,0,19,454,1233,0,6810,59,93,5214,314,0,3747,31450,58.06
2017-09-19 15:00:00,395,732,0,7708,3617,329,0,0,0,88,447,1282,0,6809,57,94,5143,315,0,3947,31049,55.81
2017-09-19 16:00:00,397,721,0,7950,3574,324,0,0,0,74,445,1184,0,6807,59,96,4875,318,0,4143,30989,55.21
2017-09-19 17:00:00,378,797,0,8250,3682,335,0,0,0,0,452,1068,0,6814,60,95,4362,317,0,4167,31011,55.8
2017-09-19 18:00:00,376,821,0,8660,3790,336,0,0,0,0,458,1178,0,6819,59,92,3463,306,0,3879,30547,57.41
2017-09-19 19:00:00,394,914,0,9285,4025,338,0,0,0,0,458,2062,0,6819,59,96,1844,315,0,3309,30433,58.5
2017-09-19 20:00:00,395,981,0,9569,4023,336,0,0,0,0,475,3564,0,6819,60,94,850,314,0,3142,32348,61.53
2017-09-19 21:00:00,376,979,0,9841,3727,334,0,0,0,0,453,4570,0,6822,59,90,640,303,0,3046,32810,62.27
2017-09-19 22:00:00,381,979,0,9665,3473,334,0,0,0,0,442,3278,0,6824,54,89,573,304,0,2860,29675,59.05
2017-09-19 23:00:00,393,981,0,8864,3410,335,0,0,0,0,436,2584,0,6824,54,93,494,314,0,2636,27210,58.54
2017-09-20 00:00:00,395,971,0,7989,3272,317,0,0,0,0,433,2053,0,6827,55,95,337,324,0,2471,26034,59.52
2017-09-20 01:00:00,396,971,0,7567,2901,316,0,0,0,0,429,2239,0,6827,54,94,212,329,0,2154,24707,59.29
2017-09-20 02:00:00,385,971,0,7498,2759,319,0,0,0,0,427,1869,0,6830,52,93,153,327,0,2003,23881,58.55
2017-09-20 03:00:00,387,981,0,7420,2744,329,0,0,0,0,425,1869,0,6829,52,91,99,329,0,1666,23566,57.78
2017-09-20 04:00:00,386,980,0,7608,2754,326,0,0,0,0,431,1509,0,6830,53,91,98,328,0,1420,23489,58.06
2017-09-20 05:00:00,386,981,0,7853,2814,331,0,0,0,0,426,1520,0,6831,54,92,95,326,0,1260,23757,57.82
2017-09-20 06:00:00,384,949,0,9012,2862,334,0,0,0,0,435,2323,0,6831,54,92,88,323,0,1050,25781,58.35
2017-09-20 07:00:00,384,961,0,9974,2959,341,0,0,0,0,462,3662,0,6832,57,93,73,322,0,977,28948,58.38
2017-09-20 08:00:00,381,969,0,10575,3088,343,0,0,0,0,498,3969,0,6833,59,96,226,317,0,920,30076,61.63
2017-09-20 09:00:00,382,969,0,10716,3177,338,0,0,0,0,468,4062,0,6832,59,90,1284,319,0,742,30948,61.72
2017-09-20 10:00:00,385,969,0,10631,3223,340,0,0,0,0,476,3518,0,6830,59,93,3087,317,0,604,31479,61.71
2017-09-20 11:00:00,378,968,0,10272,3230,342,0,0,0,0,468,3143,0,6829,57,90,4497,310,0,648,31904,60.93
2017-09-20 12:00:00,382,970,0,10470,3223,342,0,0,0,0,470,2721,0,6828,57,93,5015,310,0,831,32318,61.73
2017-09-20 13:00:00,392,927,0,10309,3225,340,0,0,0,0,459,2616,0,6824,58,94,5161,299,0,981,32458,62.03
2017-09-20 14:00:00,395,918,0,10272,3224,340,0,0,0,0,443,1744,0,6821,58,94,5184,298,0,1105,31586,59.9
2017-09-20 15:00:00,390,919,0,10170,3252,349,0,0,0,0,437,1250,0,6819,57,93,5087,304,0,1270,31140,58.36
2017-09-20 16:00:00,392,917,0,10344,3245,349,0,0,0,0,439,1195,0,6817,56,94,4793,310,0,1359,31116,57.88
2017-09-20 17:00:00,390,921,0,10645,3222,349,0,0,0,0,447,1453,0,6815,59,96,4202,311,0,1460,31303,58.34
2017-09-20 18:00:00,390,965,0,11055,3205,342,0,0,0,0,449,1505,0,6814,58,100,3226,304,0,1549,30905,58.17
2017-09-20 19:00:00,384,935,0,11334,3254,350,0,0,0,0,461,2009,0,6813,57,99,1689,289,0,1610,30794,61.59
2017-09-20 20:00:00,383,969,0,11649,3306,348,0,0,0,0,470,3779,0,6814,56,99,835,296,0,1664,32574,64.27
2017-09-20 21:00:00,388,970,0,11245,3277,351,0,0,0,0,484,4079,0,6813,58,99,628,305,0,1734,32668,65.41
2017-09-20 22:00:00,381,970,0,10247,3253,347,0,0,0,0,471,2678,0,6805,54,96,551,307,0,1632,29580,59.42
2017-09-20 23:00:00,369,966,0,10016,3242,345,0,0,0,0,470,1857,0,6805,54,97,452,300,0,1564,27147,57.57
2017-09-21 00:00:00,385,970,0,8761,3281,333,0,0,0,0,455,1738,0,6812,54,95,306,299,0,1445,25989,60.17
2017-09-21 01:00:00,386,970,0,7773,3272,328,0,0,0,0,449,1759,0,6815,54,95,200,301,0,1451,24694,58.63
2017-09-21 02:00:00,386,970,0,7056,3317,331,0,0,0,3,439,1594,0,6821,53,91,96,301,0,1410,23826,57.26
2017-09-21 03:00:00,386,970,0,6729,3439,333,0,0,0,276,433,1320,0,6824,54,92,88,302,0,1466,23431,55.98
2017-09-21 04:00:00,386,968,0,6673,3530,328,0,0,0,287,429,1212,0,6827,55,97,86,298,0,1394,23331,55.16
2017-09-21 05:00:00,387,951,0,6748,3616,332,0,0,0,287,429,1257,0,6828,55,95,83,299,0,1352,23712,52.93
2017-09-21 06:00:00,380,949,0,8448,3656,334,0,0,0,65,440,1539,0,6828,54,93,60,300,0,1307,25627,52.65
2017-09-21 07:00:00,383,965,0,10063,3926,335,0,0,0,0,457,2199,0,6831,54,93,61,301,0,1173,28828,55.22
2017-09-21 08:00:00,381,971,0,10346,4087,339,0,0,0,0,472,2172,0,6830,53,95,238,299,0,1043,29880,60.0
2017-09-21 09:00:00,387,970,0,10421,4204,339,0,0,0,0,484,2409,0,6830,56,96,1188,297,0,1012,30759,61.63
2017-09-21 10:00:00,381,969,0,9976,4169,342,0,0,0,14,490,2289,0,6829,60,94,2851,297,0,784,31276,61.55
2017-09-21 11:00:00,377,938,0,9521,4072,331,0,0,0,83,491,2064,0,6827,60,93,4365,291,0,956,31930,60.22
2017-09-21 12:00:00,364,897,0,9532,3978,351,0,0,0,110,497,2199,0,6811,62,93,4798,290,0,1157,32595,61.55
2017-09-21 13:00:00,380,926,0,9493,4092,350,0,0,0,62,481,1934,0,6798,63,94,4915,292,0,1429,32782,62.01
2017-09-21 14:00:00,372,909,0,9287,4074,353,0,0,0,53,468,1491,0,6788,63,94,4832,293,0,1687,31997,60.51
2017-09-21 15:00:00,379,876,0,9230,4084,353,0,0,0,53,458,1244,0,6788,62,96,4391,299,0,2066,31505,58.53
2017-09-21 16:00:00,381,888,0,9274,4283,350,0,0,0,53,449,1131,0,6784,60,99,3820,305,0,2394,31383,57.79
2017-09-21 17:00:00,383,917,0,9659,3913,353,0,0,0,4,442,1145,0,6781,60,98,3261,316,0,2910,31400,57.63
2017-09-21 18:00:00,392,900,0,9730,3896,353,0,0,0,0,432,1125,0,6782,61,97,2427,315,0,3360,30929,56.11
2017-09-21 19:00:00,382,958,0,9997,4113,356,0,0,0,0,432,1760,0,6780,61,98,1065,319,0,3990,30813,58.9
2017-09-21 20:00:00,371,965,0,10058,4184,356,0,0,0,0,452,2525,0,6784,61,98,456,322,0,4661,32856,59.46
2017-09-21 21:00:00,381,955,0,9861,4300,357,0,0,0,0,458,2127,0,6787,57,99,277,324,0,5196,32824,60.56
2017-09-21 22:00:00,375,780,0,8436,4323,357,0,0,0,0,437,1480,0,6788,50,96,242,320,0,5249,29737,54.93
2017-09-21 23:00:00,374,672,0,7185,4208,357,0,0,0,0,424,1161,0,6788,50,94,242,308,0,5258,27329,52.07
2017-09-22 00:00:00,373,648,0,6169,4036,346,0,0,0,0,404,842,0,6787,51,94,218,311,0,5293,26082,51.43
2017-09-22 01:00:00,373,653,0,5215,3651,336,0,0,0,74,397,618,0,6785,51,93,161,318,0,5467,24631,49.31
2017-09-22 02:00:00,372,616,0,5227,3294,335,0,0,0,342,395,797,0,6784,50,94,111,318,0,5001,23747,47.55
2017-09-22 03:00:00,370,654,0,5373,3454,339,0,0,0,406,396,804,0,6786,51,94,79,305,0,4482,23632,48.26
2017-09-22 04:00:00,370,658,0,5153,3637,329,0,0,0,405,394,732,0,6790,51,93,72,306,0,4336,23476,48.19
2017-09-22 05:00:00,371,657,0,5511,3922,338,0,0,0,396,400,727,0,6795,51,95,72,309,0,4174,23897,50.67
2017-09-22 06:00:00,372,663,0,6749,4141,340,0,0,0,113,400,903,0,6794,51,94,71,308,0,4033,25973,53.68
2017-09-22 07:00:00,361,862,0,8026,4269,345,0,0,0,0,428,1318,0,6798,50,93,74,308,0,4177,29256,57.09
2017-09-22 08:00:00,368,881,0,8301,4242,337,0,0,0,0,450,1605,0,6800,51,95,179,306,0,4295,30439,59.04
2017-09-22 09:00:00,369,944,0,8844,4352,342,0,0,0,0,481,1698,0,6798,54,98,902,292,0,3907,31356,60.42
2017-09-22 10:00:00,361,957,0,8913,4385,343,0,0,0,0,498,1911,0,6794,55,97,2145,285,0,3633,32059,60.32
2017-09-22 11:00:00,343,919,0,8743,4289,336,0,0,0,0,486,1726,0,6798,56,98,3681,292,0,3483,32565,60.14
2017-09-22 12:00:00,348,907,0,8647,4255,340,0,0,0,0,480,2137,0,6808,56,95,4331,305,0,3277,33099,60.2
2017-09-22 13:00:00,357,895,0,8492,4282,343,0,0,0,0,535,2138,0,6790,55,97,4556,314,0,3102,33043,60.39
2017-09-22 14:00:00,354,891,0,8004,4108,343,0,0,0,0,511,1498,0,6779,54,96,4513,324,0,3226,31769,60.24
2017-09-22 15:00:00,356,855,0,7741,4021,348,0,0,0,0,464,1433,0,6708,51,91,4428,323,0,3396,30958,59.27
2017-09-22 16:00:00,358,818,0,7762,3976,350,0,0,0,0,457,1290,0,6599,51,93,4322,323,0,3585,30627,58.95
2017-09-22 17:00:00,362,830,0,7880,4016,352,0,0,0,0,454,1263,0,6505,52,96,3814,311,0,3966,30608,59.09
2017-09-22 18:00:00,358,835,0,7904,4021,356,0,0,0,0,463,1192,0,6428,55,94,2869,314,0,4317,30416,58.41
2017-09-22 19:00:00,365,854,0,8369,4158,349,0,0,0,0,467,1340,0,6411,55,95,1462,332,0,4643,30420,58.81
2017-09-22 20:00:00,365,905,0,9078,4192,350,0,0,0,0,560,2423,0,6328,55,96,813,311,0,4789,32044,61.2
2017-09-22 21:00:00,368,902,0,8967,4240,364,0,0,0,0,507,2249,0,6254,55,98,603,292,0,4827,31703,62.58
2017-09-22 22:00:00,361,897,0,8100,4174,365,0,0,0,0,473,1724,0,6101,51,97,491,289,0,4832,29143,59.33
2017-09-22 23:00:00,362,852,0,7312,4036,349,0,0,0,156,436,1130,0,6048,51,97,439,279,0,4802,27040,58.4
2017-09-23 00:00:00,360,813,0,6570,3882,312,0,0,0,196,427,1262,0,6064,50,97,290,302,0,4432,25964,57.23
2017-09-23 01:00:00,360,694,0,6080,3905,303,0,0,0,247,428,1055,0,6002,51,95,237,311,0,4032,24687,56.63
2017-09-23 02:00:00,362,659,0,5860,3654,303,0,0,0,286,433,1048,0,5985,51,95,121,313,0,3826,23587,56.06
2017-09-23 03:00:00,362,659,0,5693,3296,298,0,0,0,196,428,1020,0,5987,51,95,106,316,0,3722,22984,56.09
2017-09-23 04:00:00,361,659,0,5927,3273,289,0,0,0,196,432,1024,0,5989,51,94,81,312,0,3379,22668,55.33
2017-09-23 05:00:00,364,659,0,6180,3251,278,0,0,0,196,430,916,0,5989,51,95,71,324,0,3355,22456,53.47
2017-09-23 06:00:00,367,659,0,6268,3219,279,0,0,0,195,421,861,0,5990,49,96,71,328,0,3508,22839,54.56
2017-09-23 07:00:00,359,654,0,6360,3334,286,0,0,0,195,433,846,0,5990,49,94,78,309,0,3732,23797,55.86
2017-09-23 08:00:00,341,654,0,6369,3367,288,0,0,0,86,441,943,0,5991,49,98,207,267,0,3622,24614,56.85
2017-09-23 09:00:00,338,650,0,6985,3439,289,0,0,0,0,493,1258,0,5991,50,97,1021,265,0,3407,26682,58.54
2017-09-23 10:00:00,336,658,0,7231,3527,289,0,0,0,0,517,1253,0,5989,49,98,2581,252,0,3275,28169,57.71
2017-09-23 11:00:00,334,657,0,7039,3427,287,0,0,0,144,531,1159,0,5988,50,96,4065,249,0,3314,28725,57.12
2017-09-23 12:00:00,333,656,0,7109,3397,282,0,0,0,108,525,1179,0,5986,50,88,4593,248,0,2956,28942,56.94
2017-09-23 13:00:00,334,659,0,7203,3349,278,0,0,0,0,516,1099,0,5980,50,88,4869,245,0,2645,29121,57.02
2017-09-23 14:00:00,336,658,0,6870,3314,277,0,0,0,108,499,894,0,5972,49,90,4896,236,0,2845,28328,57.18
2017-09-23 15:00:00,334,660,0,6766,3119,276,0,0,0,320,465,755,0,5969,50,92,4803,231,0,3057,27074,51.83
2017-09-23 16:00:00,334,660,0,6817,3059,271,0,0,0,203,447,773,0,5966,49,89,4658,233,0,2924,26399,51.52
2017-09-23 17:00:00,330,657,0,6724,3112,272,0,0,0,0,429,651,0,5963,50,88,4184,230,0,2997,26202,52.96
2017-09-23 18:00:00,318,654,0,7297,3240,275,0,0,0,6,428,857,0,5958,50,90,3225,234,0,2749,26286,54.44
2017-09-23 19:00:00,306,650,0,7657,3432,276,0,0,0,23,456,1403,0,5958,50,89,1665,236,0,2498,26663,58.79
2017-09-23 20:00:00,305,660,0,8047,3660,281,0,0,0,0,488,3318,0,5962,49,85,846,242,0,2338,28648,62.91
2017-09-23 21:00:00,307,659,0,8061,3722,282,0,0,0,0,507,3163,0,5966,49,85,664,244,0,2342,29021,65.18
2017-09-23 22:00:00,306,660,0,7851,3724,279,0,0,0,0,497,2557,0,5968,49,86,561,245,0,2303,27053,62.49
2017-09-23 23:00:00,306,660,0,7676,3684,271,0,0,0,0,473,2091,0,5969,50,85,455,243,0,2480,25492,59.81
2017-09-24 00:00:00,303,659,0,7136,3578,265,0,0,0,143,439,1355,0,5970,50,86,322,239,0,2663,24026,57.59
2017-09-24 01:00:00,305,660,0,6653,3514,265,0,0,0,247,436,1150,0,5976,49,83,198,233,0,2571,22788,55.86
2017-09-24 02:00:00,302,659,0,5990,3422,265,0,0,0,300,437,942,0,5981,50,85,144,239,0,2503,21818,54.95
2017-09-24 03:00:00,302,659,0,5996,3356,266,0,0,0,299,439,878,0,5983,50,84,143,232,0,2443,21288,54.72
2017-09-24 04:00:00,302,658,0,5996,3315,264,0,0,0,345,435,757,0,5983,50,88,144,250,0,2359,20808,52.8
2017-09-24 05:00:00,300,659,0,6011,3198,264,0,0,0,390,442,743,0,5983,50,87,145,250,0,2316,20726,51.3
2017-09-24 06:00:00,299,656,0,6272,3239,267,0,0,0,390,446,664,0,5984,50,88,144,249,0,2324,20971,51.26
2017-09-24 07:00:00,300,659,0,6503,3394,267,0,0,0,389,450,754,0,5984,50,87,115,248,0,2364,21308,51.89
2017-09-24 08:00:00,295,657,0,6153,3289,268,0,0,0,353,446,796,0,5990,50,88,243,249,0,2392,21264,52.46
2017-09-24 09:00:00,299,648,0,5892,3254,267,0,0,0,208,478,972,0,5989,50,90,1244,248,0,2226,23017,55.86
2017-09-24 10:00:00,309,636,0,5650,3346,267,0,0,0,6,495,951,0,5987,50,87,3069,240,0,1958,24435,55.8
2017-09-24 11:00:00,298,630,0,5853,3235,266,0,0,0,29,506,758,0,5986,51,89,4550,246,0,2022,25207,54.93
2017-09-24 12:00:00,299,624,0,5946,3230,266,0,0,0,299,515,722,0,5984,50,89,4978,264,0,2352,25626,55.18
2017-09-24 13:00:00,301,606,0,5632,3257,265,0,0,0,410,509,582,0,5977,50,88,5107,264,0,3004,26133,56.91
2017-09-24 14:00:00,295,637,0,5441,3198,265,0,0,0,700,490,669,0,5968,49,88,5103,269,0,3197,26029,56.95
2017-09-24 15:00:00,294,651,0,5512,3265,264,0,0,0,710,461,581,0,5964,50,88,4972,269,0,3178,24892,54.41
2017-09-24 16:00:00,296,647,0,5682,3002,263,0,0,0,871,442,694,0,5960,49,88,4700,276,0,3249,24522,51.99
2017-09-24 17:00:00,297,627,0,5653,3047,260,0,0,0,779,430,635,0,5959,49,88,4121,278,0,3549,24310,52.1
2017-09-24 18:00:00,298,599,0,5926,3311,261,0,0,0,777,423,758,0,5952,49,88,3143,273,0,3684,24462,52.89
